compound_id	compound_name	category
Glutamyl-Acceptors	a glutamyl acceptor	Others
Glycan-Groups	a glycan group	Others
Glycans	a glycan	Carbohydrates
Glyceollins	a glyceollin	PTEROCARPANS
Glyceollins	a glyceollin	Organic-aromatic-compounds
Glyceollins	a glyceollin	Organic-Heteropolycyclic-Compounds
Glycerate-Derivatives	a glycerate derivative	Organic-Acids
Glycerates	D/L glycerate	Organic-Acids
Glycerides	a glyceride	Glycerolipids
Glycero-3-Phospho-N-Acylethanolamine	an sn-glycero-3-phospho-N-(acyl)ethanolamine	Others
Glycerol-1-phosphate	glycerol 1-phosphate	Others
Glycerol-Ethers	a glycerol ether	Ethers
Glycerolipid-Olefinic-Fatty-Acids	a [glycerolipid] olefinic fatty acid	Organic-Acids
Glycerolipid-crepenynate	a [glycerolipid]-crepenynate	Organic-Acids
Glycerolipid-vernolate	a [glycerolipid]-vernolate	Organic-Acids
Glycerolipids	a glycerolipid	Others
Glycerophosphodiesters	a glycerophosphodiester	Others
Glycerophosphoinositols	a glycerophosphoinositol	Glycerolipids
Glycerophosphoinositols	a glycerophosphoinositol	Phospholipids
Glycine-Lipids	a glycine lipid	Organic-Acids
Glycine-Lipids	a glycine lipid	Acylated-Amino-Acid-Lipids
Glycine-Lipids	a glycine lipid	Amino-Acids
Glyco-CT-Base-Types	Glyco-CT Base Types	Glycan-Groups
Glyco-CT-Stemtype-ALL	Glyco-CT-Stemtype-ALL	Glycan-Groups
Glyco-CT-Stemtype-ALT	Glyco-CT-Stemtype-ALT	Glycan-Groups
Glyco-CT-Stemtype-ARA	Glyco-CT-Stemtype-ARA	Glycan-Groups
Glyco-CT-Stemtype-ERY	Glyco-CT-Stemtype-ERY	Glycan-Groups
Glyco-CT-Stemtype-GAL	Glyco-CT-Stemtype-GAL	Glycan-Groups
Glyco-CT-Stemtype-GLC	Glyco-CT-Stemtype-GLC	Glycan-Groups
Glyco-CT-Stemtype-GUL	Glyco-CT-Stemtype-GUL	Glycan-Groups
Glyco-CT-Stemtype-IDO	Glyco-CT-Stemtype-IDO	Glycan-Groups
Glyco-CT-Stemtype-LYX	Glyco-CT-Stemtype-LYX	Glycan-Groups
Glyco-CT-Stemtype-MAN	Glyco-CT-Stemtype-MAN	Glycan-Groups
Glyco-CT-Stemtype-RIB	Glyco-CT-Stemtype-RIB	Glycan-Groups
Glyco-CT-Stemtype-TAL	Glyco-CT-Stemtype-TAL	Glycan-Groups
Glyco-CT-Stemtype-TRE	Glyco-CT-Stemtype-TRE	Glycan-Groups
Glyco-CT-Stemtype-XYL	Glyco-CT-Stemtype-XYL	Glycan-Groups
Glyco-CT-Substituents	Glyco-CT Substituents	Glycan-Groups
Glyco-CT-Superclass-DEC	Decose	Glycan-Groups
Glyco-CT-Superclass-HEP	Heptose	Glycan-Groups
Glyco-CT-Superclass-HEX	Hexose	Glycan-Groups
Glyco-CT-Superclass-NON	Nonose	Glycan-Groups
Glyco-CT-Superclass-OCT	Octose	Glycan-Groups
Glyco-CT-Superclass-PEN	Pentose	Glycan-Groups
Glyco-CT-Superclass-S11	Undecose	Glycan-Groups
Glyco-CT-Superclass-S12	Dodecose	Glycan-Groups
Glyco-CT-Superclass-S13	Tridecose	Glycan-Groups
Glyco-CT-Superclass-S14	Tetradecose	Glycan-Groups
Glyco-CT-Superclass-S15	Pentadecose	Glycan-Groups
Glyco-CT-Superclass-S16	Hexadecose	Glycan-Groups
Glyco-CT-Superclass-TET	Tetrose	Glycan-Groups
Glyco-CT-Superclass-TRI	Triose	Glycan-Groups
Glyco-amino-acids	a glyco-amino acid	Carbohydrates
Glyco-amino-acids	a glyco-amino acid	Organic-Acids
Glyco-amino-acids	a glyco-amino acid	Amino-Acids
Glycoalkaloids	a glycoalkaloid	ALKALOID
Glycoconjugates	a glycoconjugate	Carbohydrates
Glycodiaosylceramides	a glycodiaosylceramide	SPHINGOLIPIDS
Glycogens	a glycogen	Carbohydrates
Glycolipids	a glycolipid	Carbohydrates
Glycoprotein-Asn-oligosaccharides	a [protein]-L-asparagine-[oligosaccharide]	Carbohydrates
Glycoprotein-L-Serine	a [glycolipid] L-serine	Protein-Amino-Acids
Glycosaminoglycans	a glycosaminoglycan	Carbohydrates
Glycosides	a glycoside	Carbohydrates
Glycosphingolipids	a glycosphingolipid	Carbohydrates
Glycosphingolipids	a glycosphingolipid	Glycolipids
Glycosphingolipids	a glycosphingolipid	SPHINGOLIPIDS
Glycosyl-Alditols	a glycosyl alditol	Carbohydrates
Glycosyl-Alditols	a glycosyl alditol	Sugar-alcohols
Glycosyl-Esters	a glycosyl ester	Carboxylic-esters
Glycosyl-IPCs	a glycosylinositol phosphoceramide	Phospholipids
Glycosyl-IPCs	a glycosylinositol phosphoceramide	SPHINGOLIPIDS
Glycosylated-Dolichols	a glycosylated dolichol	Carbohydrates
Glycosylated-Sphingoids	a glycosylated sphingoid	Amino-alcohols
Glycosylated-Sugar-Acceptors	a glycosylated sugar acceptor	Sugar-Acceptors
Goods-Buffers	a Good's buffer substance	Others
Gramicidins	a gramicidin	OLIGOPEPTIDES
Graminans	a graminan	Carbohydrates
Gro-P-Glc2-DAG	1,2-diacyl-3-O-[6-O-(sn-glycerol phospho)-(&beta;-D-glucopyranosyl-(1->6)-O-&beta;-D-glucopyranosyl)]-sn-glycerol	Others
Gro-P-Teichoic-peptidoglycan	a peptidoglycan-major wall teichoic acid complex (B. subtilis 168)	Carbohydrates
Gro-P-n-Gro-P-Glc2-DAG	1,2-diacyl-3-O-[6-O-(sn-glycerol phospho)n-(sn-glycerol phospho)-(&beta;-D-glucopyranosyl-(1->6)-O-&beta;-D-glucopyranosyl)]-sn-glycerol	Others
Groups	Superatoms	Others
Guaiacols	a guaiacol	Ethers
Guaiacols	a guaiacol	Organic-aromatic-compounds
Guaiacylglycerol-guaiacyl-ether	guaiacylglycerol-&beta;-guaiacyl ether	Others
Guanido-Compounds	a guanido compound	Others
Guanine10-in-tRNA	a guanine10 in tRNA	Bases
Guanine10-in-tRNA	a guanine10 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine10-in-tRNA	a guanine10 in tRNA	Organonitrogen-Compounds
Guanine10-in-tRNA	a guanine10 in tRNA	Nucleotides
Guanine15-in-tRNA-with-GUN-anticodon	a guanine15 in archaeal tRNA	Bases
Guanine15-in-tRNA-with-GUN-anticodon	a guanine15 in archaeal tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine15-in-tRNA-with-GUN-anticodon	a guanine15 in archaeal tRNA	Organonitrogen-Compounds
Guanine15-in-tRNA-with-GUN-anticodon	a guanine15 in archaeal tRNA	Nucleotides
Guanine1575-in-18StRNAs	a guanine1575 in 18S tRNA	Bases
Guanine1575-in-18StRNAs	a guanine1575 in 18S tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine1575-in-18StRNAs	a guanine1575 in 18S tRNA	Organonitrogen-Compounds
Guanine1575-in-18StRNAs	a guanine1575 in 18S tRNA	Nucleotides
Guanine2535-in-23S-rRNA	a guanine2535 in 23S rRNA	Bases
Guanine2535-in-23S-rRNA	a guanine2535 in 23S rRNA	Organonitrogen-Heterocyclic-Compounds
Guanine2535-in-23S-rRNA	a guanine2535 in 23S rRNA	Organonitrogen-Compounds
Guanine2535-in-23S-rRNA	a guanine2535 in 23S rRNA	Nucleotides
Guanine26-Guanine27-in-tRNAs	a guanine26/guanine27 in tRNA	Bases
Guanine26-Guanine27-in-tRNAs	a guanine26/guanine27 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine26-Guanine27-in-tRNAs	a guanine26/guanine27 in tRNA	Organonitrogen-Compounds
Guanine26-Guanine27-in-tRNAs	a guanine26/guanine27 in tRNA	Nucleotides
Guanine26-in-tRNA	a guanine26 in tRNA	Bases
Guanine26-in-tRNA	a guanine26 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine26-in-tRNA	a guanine26 in tRNA	Organonitrogen-Compounds
Guanine26-in-tRNA	a guanine26 in tRNA	Nucleotides
Guanine34-in-tRNA-with-GUN-anticodon	guanine34 in tRNA with GUN anticodon	Bases
Guanine34-in-tRNA-with-GUN-anticodon	guanine34 in tRNA with GUN anticodon	Organonitrogen-Heterocyclic-Compounds
Guanine34-in-tRNA-with-GUN-anticodon	guanine34 in tRNA with GUN anticodon	Organonitrogen-Compounds
Guanine34-in-tRNA-with-GUN-anticodon	guanine34 in tRNA with GUN anticodon	Nucleotides
Guanine34-in-tRNAs	a guanine34 in tRNA	Bases
Guanine34-in-tRNAs	a guanine34 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine34-in-tRNAs	a guanine34 in tRNA	Organonitrogen-Compounds
Guanine34-in-tRNAs	a guanine34 in tRNA	Nucleotides
Guanine37-in-tRNA	a guanine37 in tRNA	Bases
Guanine37-in-tRNA	a guanine37 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine37-in-tRNA	a guanine37 in tRNA	Organonitrogen-Compounds
Guanine37-in-tRNA	a guanine37 in tRNA	Nucleotides
Guanine37-in-tRNAPhe	guanine37 in tRNAPhe	Bases
Guanine37-in-tRNAPhe	guanine37 in tRNAPhe	Organonitrogen-Heterocyclic-Compounds
Guanine37-in-tRNAPhe	guanine37 in tRNAPhe	Organonitrogen-Compounds
Guanine37-in-tRNAPhe	guanine37 in tRNAPhe	Nucleotides
Guanine46-in-tRNA	a guanine46 in tRNA	Bases
Guanine46-in-tRNA	a guanine46 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine46-in-tRNA	a guanine46 in tRNA	Organonitrogen-Compounds
Guanine46-in-tRNA	a guanine46 in tRNA	Nucleotides
Guanine6-in-tRNA	a guanine6 in tRNA	Bases
Guanine6-in-tRNA	a guanine6 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine6-in-tRNA	a guanine6 in tRNA	Organonitrogen-Compounds
Guanine6-in-tRNA	a guanine6 in tRNA	Nucleotides
Guanine9-in-tRNA	a guanine9 in tRNA	Bases
Guanine9-in-tRNA	a guanine9 in tRNA	Organonitrogen-Heterocyclic-Compounds
Guanine9-in-tRNA	a guanine9 in tRNA	Organonitrogen-Compounds
Guanine9-in-tRNA	a guanine9 in tRNA	Nucleotides
Guanosine-2922-in-27S-pre-rRNA	a guanosine2922 in 27S pre-rRNA	Nucleosides
Guloses	gulose	Carbohydrates
Guloses	gulose	Aldehydes
Gum-Arabic	gum arabic arabinogalactan	Carbohydrates
H-antigen	an H antigen	Carbohydrates
H-pylori-LPS	lipopolysaccharide (Helicobacter pylori)	Toxins
H-pylori-LPS	lipopolysaccharide (Helicobacter pylori)	Carbohydrates
H-pylori-LPS	lipopolysaccharide (Helicobacter pylori)	Bacterial-Endotoxins
H-pylori-LPS	lipopolysaccharide (Helicobacter pylori)	Glycolipids
H2CO3	carbonic acid	Others
H2SO3	sulfurous acid	Others
HAEMATOPORPHYRIN-IX	haematoporphyrin IX	Others
HCL	HCl	Others
HCN	hydrogen cyanide	Others
HCO3	hydrogencarbonate	Inorganic-Ions
HCO3	hydrogencarbonate	Anions
HDoHE	an HDoHE	Organic-Acids
HECT-Ubiquitin-carrier-protein-E3-L-cys	a [HECT-type E3 ubiquitin transferase]-L-cysteine	Protein-Amino-Acids
HEME_A	heme a	Organonitrogen-Heterocyclic-Compounds
HEME_A	heme a	Organonitrogen-Compounds
HEME_A	heme a	Porphyrins
HEME_C	heme c	Organonitrogen-Heterocyclic-Compounds
HEME_C	heme c	Organonitrogen-Compounds
HEME_C	heme c	Porphyrins
HEME_D	heme d	Others
HEME_O	heme o	Organonitrogen-Heterocyclic-Compounds
HEME_O	heme o	Organonitrogen-Compounds
HEME_O	heme o	Porphyrins
HEPARIN	heparin	Carbohydrates
HEPARIN-GLUCOSAMINE	a deacetylated heparosan-[core protein]	Carbohydrates
HEPARIN-GLUCOSAMINE-3-O-SULFATE	a [heparan sulfate] containing &alpha;-D-glucosamine 3-sulfate	Carbohydrates
HEPARIN-GLUCOSAMINE-3-O-SULFATE	a [heparan sulfate] containing &alpha;-D-glucosamine 3-sulfate	Organo-Sulfates
HEPE	a HEPE	Organic-Acids
HEPES	2-[4-(2-hydroxyethyl)piperazin-1-yl]ethanesulfonate	Goods-Buffers
HEPTA-ACYLATED-LIPID-A	a hepta-acylated lipid A (E. coli)	Carbohydrates
HEPTA-ACYLATED-LIPID-A	a hepta-acylated lipid A (E. coli)	Glycolipids
HEPTADECANE-CPD	heptadecane	Alkanes
HEPTOSYL-KDO2-LIPID-IVA	heptosyl-Kdo2-lipid IVA	Carbohydrates
HEPTOSYL-KDO2-LIPID-IVA	heptosyl-Kdo2-lipid IVA	Glycolipids
HERBICIDE-14A	herbicide 14A	Toxins
HETE	a HETE	Organic-Acids
HETrE	a HETrE	Organic-Acids
HEXACHLOROETHANE	hexachloroethane	Others
HEXANAL	1-hexanal	Aldehydes
HEXANOATE	hexanoate	Organic-Acids
HEXANOL-CMPD	hexan-1-ol	Fatty-Alcohols
HEXANOL-CMPD	hexan-1-ol	Primary-Alcohols
HEXANOYL-COA	hexanoyl-CoA	Thioesters
HEXOSE-6-PHOSPHATES	a hexose 6-phosphate	Carbohydrates
HG+2	Hg2+	Inorganic-Ions
HG+2	Hg2+	Cations
HG0	Hg0	Others
HHTrE	an HHTrE	Organic-Acids
HIF-alpha-subunit-3S-OH-ASN	a [hypoxia inducible factor (HIF) &alpha; subunit]-(3S)-hydroxy-L-asparagine	Protein-Amino-Acids
HIF-alpha-subunit-4-OH-Proline	a [hypoxia inducible factor (HIF) &alpha; subunit]-trans 4-hyroxy-L-proline	Protein-Amino-Acids
HIF-alpha-subunit-L-Proline	a [hypoxia inducible factor (HIF) &alpha; subunit]-L-proline	Protein-Amino-Acids
HIF-alpha-subunit-L-asparagines	a [hypoxia inducible factor (HIF) &alpha; subunit]-L-asparagine	Protein-Amino-Acids
HIS	L-histidine	Organic-Acids
HIS	L-histidine	Amino-Acids
HISTAMINE	histamine	Others
HISTIDINAL	histidinal	Others
HISTIDINOL	histidinol	Others
HMG-CoA-Reductase-Phosphoserine	an [HMG-CoA reductase]-O-phospho-L-serine	Protein-Amino-Acids
HMG-CoA-Reductase-Serine	an [HMG-CoA reductase] L-serine	Protein-Amino-Acids
HMP	4-amino-2-methyl-5-pyrimidinemethanol	Others
HODE	an HODE	Organic-Acids
HOME	an HOME	Organic-Acids
HOMO-CIS-ACONITATE	cis-homoaconitate	Organic-Acids
HOMO-CIT	(2R)-homocitrate	Organic-Acids
HOMO-CYS	L-homocysteine	CPD-25858
HOMO-CYS	L-homocysteine	Organic-Acids
HOMO-CYS	L-homocysteine	Amino-Acids
HOMO-I-CIT	(1R,2S)-homoisocitrate	Organic-Acids
HOMO-SER	L-homoserine	Organic-Acids
HOMO-SER	L-homoserine	Amino-Acids
HOMOARGININE	L-homoarginine	Organic-Acids
HOMOARGININE	L-homoarginine	Amino-Acids
HOMOCYSTINE	L,L-homocystine	Organic-Acids
HOMOCYSTINE	L,L-homocystine	Amino-Acids
HOMOGENTISATE	homogentisate	Others
HOMOMETHIONINE	L-homomethionine	Organic-Acids
HOMOMETHIONINE	L-homomethionine	Amino-Acids
HOMOSERINE-LACTONE	homoserine lactone	Lactones
HOP-2229-ENE	hop-22(29)-ene	Others
HOPAN-22-OL	hopan-22-ol	Terpenoids
HOPAN-22-OL	hopan-22-ol	Polyisoprenoids
HOTrE	an HOTrE	Organic-Acids
HPDHE	an HpDHE	Organic-Acids
HPDHE	an HpDHE	Alkyl-Hydro-Peroxides
HPODE	an HpODE	Organic-Acids
HPODE	an HpODE	Alkyl-Hydro-Peroxides
HPR-PHOSPHOSERINES	an [HPr]-O-phospho-L-serine	Protein-Amino-Acids
HS	hydrogen sulfide	Others
HSCN	thiocyanate	Thiols
HSO3	hydrogensulfite	Inorganic-Ions
HSO3	hydrogensulfite	Anions
HSO4	bisulfate	Inorganic-Ions
HSO4	bisulfate	Anions
HX	HX	Others
HYALURONATE	hyaluronate	Carbohydrates
HYDANTOIN	hydantoin	Organonitrogen-Heterocyclic-Compounds
HYDANTOIN	hydantoin	Organonitrogen-Compounds
HYDANTOIN-5-PROPIONATE	hydantoin-5-propanoate	Others
HYDRAZINE	hydrazine	Others
HYDROGEN-MOLECULE	H2	Others
HYDROGEN-PEROXIDE	hydrogen peroxide	Others
HYDROLYZED-TANNIN	a hydrolyzable tannin	Organic-aromatic-compounds
HYDROQUINONE	hydroquinone	Reduced-Quinones
HYDROQUINONE	hydroquinone	Diols
HYDROQUINONE	hydroquinone	Benzenediols
HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE	arbutin	Carbohydrates
HYDROQUINONE-O-BETA-D-GLUCOPYRANOSIDE	arbutin	Organic-aromatic-compounds
HYDROXY-915-DIOXOPROSTA-13-ENOATE	15-dehydro-prostaglandin E2	Organic-Acids
HYDROXY-ACYL-COA	a hydroxyacyl-CoA	Thioesters
HYDROXY-ETC-METHYLPYRIMIDINIUM	1-(4-hydroxy-2-methylpyrimid-5-ylmethyl)-3-(&beta;-hydroxyethyl)-2-methylpyridinium bromide	Organic-Salts
HYDROXY-METHYL-BUTENYL-DIP	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	Others
HYDROXY-UREA	hydroxyurea	Others
HYDROXYACETONE-PHOSPHATE	hydroxyacetone phosphate	Others
HYDROXYAMINOBENZENE	N-phenylhydroxylamine	Others
HYDROXYATRAZINE	hydroxyatrazine	Others
HYDROXYBENZOQUINONE	2-hydroxy-1,4-benzoquinone	Others
HYDROXYL-GROUP	a hydroxyl group	Simple-Groups
HYDROXYLAMINE	hydroxylamine	Others
HYDROXYLATED-TETRAKETIDE-PYRONE	a hydroxylated tetraketide &alpha;-pyrone	POLYKETIDE
HYDROXYMALONATE	2-hydroxymalonate	Organic-Acids
HYDROXYMETHYL-ETCETERA-DIHYDROXYCYCLOHEX	5-D-(5/6)-5-C-(hydroxymethyl)-2,6-dihydroxycyclohex-2-en-1-one	Others
HYDROXYMETHYLBILANE	preuroporphyrinogen	Others
HYDROXYMETHYLCEPH-3-EM-4-CARBOXYLATE	a 3-hydroxymethyl ceph-3-em-4-carboxylate	Cyclic-Amides
HYDROXYMETHYLCEPH-3-EM-4-CARBOXYLATE	a 3-hydroxymethyl ceph-3-em-4-carboxylate	Beta-Lactams
HYDROXYMUCONATE-SALD	(2Z,4E)-2-hydroxy-6-oxohexa-2,4-dienoate	Others
HYDROXYNAPHTHOATE	1-hydroxy-2-naphthoate	Others
HYDROXYNAPHTHOQUINONE	juglone	LONG-CHAIN-KETONE
HYDROXYPROPANAL	3-hydroxypropanal	Others
HYDROXYPYRIDINE-N-OXIDE	hydroxypyridine N-oxide	Others
HYDROXYTRIDECANE-ETCETERA-TRICARBOXYLATE	(2S,3S)-2-hydroxytridecane-1,2,3-tricarboxylate	Organic-Acids
HYDRPHENYLAC-CPD	(4-hydroxyphenyl)acetaldehyde	Aldehydes
HYDRPHENYLAC-CPD	(4-hydroxyphenyl)acetaldehyde	Aryl-Aldehyde
HYGROMYCIN-B	hygromycin B	Carbohydrates
HYGROMYCIN-B	hygromycin B	Aminoglycoside-Antibiotics
HYPOTAURINE	hypotaurine	Others
HYPOTAUROCYAMINE	hypotaurocyamine	Others
HYPOXANTHINE	hypoxanthine	Bases
HYPOXANTHINE	hypoxanthine	Organonitrogen-Heterocyclic-Compounds
HYPOXANTHINE	hypoxanthine	Organonitrogen-Compounds
HYPOXANTHINE	hypoxanthine	Organic-Heteropolycyclic-Compounds
Halide-Anions	a halide anion	Inorganic-Ions
Halide-Anions	a halide anion	Anions
Haloacetates	a haloacetate	Others
Haloalkanes	a haloalkane	Others
Hapalindoles	a hapalindole	ALKALOID
Hapalindoles-Types	a hapalindole-type alkaloid	ALKALOID
Heat	heat	Others
Hederagenin-Monoglucosides	a hederagenin monoglucoside	Terpenoids
Hederagenin-Monoglucosides	a hederagenin monoglucoside	Polyisoprenoids
Heme-b	heme b	Organonitrogen-Heterocyclic-Compounds
Heme-b	heme b	Organonitrogen-Compounds
Heme-b	heme b	Porphyrins
Heme-d1	heme d1	Organonitrogen-Heterocyclic-Compounds
Heme-d1	heme d1	Organonitrogen-Compounds
Heme-d1	heme d1	Porphyrins
Heme_I	heme i	Organonitrogen-Heterocyclic-Compounds
Heme_I	heme i	Organonitrogen-Compounds
Heme_I	heme i	Porphyrins
Hemes	a heme	Organonitrogen-Heterocyclic-Compounds
Hemes	a heme	Organonitrogen-Compounds
Hemes	a heme	Porphyrins
Hemicelluloses	hemicellulose	Carbohydrates
Hemiterpenes	a hemiterpene	Terpenoids
Hemiterpenes	a hemiterpene	Polyisoprenoids
Heparan	heparosan-[core protein]	Carbohydrates
Heparan-Glc-N-3-6-trisulfate	a [heparan sulfate] containing &alpha;-D-N-sulfoglucosamine 3,6-O-bissulfate	Carbohydrates
Heparan-GlcN-6-N-bisulfate	a [heparan sulfate] containing 2-N,6-O-disulfo-&alpha;-D-glucosamine	Carbohydrates
Heparan-NAc-Glc	a [heparan sulfate]-N-acetyl-&alpha;-D-glucosamine	Carbohydrates
Heparan-NAc-Glc-6S	[heparan sulfate]-&alpha;-N-acetyl-D-glucosamine 6-O-sulfate	Others
Heparan-NAc-glucosaminide	N-acetyl-&alpha;-D-glucosaminide-[heparan sulfate]	Carbohydrates
Heparan-Sulfate	heparan sulfate	Carbohydrates
Heparan-glucuronate-terminal	&beta;-D-glucosyluronate-[heparan sulfate]	Carbohydrates
Heparan-sulfate-3-N-disulfate	a [heparan sulfate] containing &alpha;-D-N-sulfoglucosamine 3-O-sulfate	Carbohydrates
Heparan-sulfate-D-GlcNS	a heparan sulfate containing &alpha;-D-N-sulfoglucosamine	Carbohydrates
Heparan-sulfate-D-glucosaminides	&alpha;-D-glucosaminide-[heparan sulfate]	Others
Heparan-sulfate-D-glucuronate	a [heparan-sulfate]-&beta;-D-glucuronate	Carbohydrates
Heparan-sulfate-GlcA2S	a [heparan-sulfate]-2-O-sulfo-&beta;-D-glucuronate	Others
Heparan-sulfate-GlcN6S	[heparan sulfate]-&alpha;-D-glucosamine 6-O-sulfate	Others
Heparan-sulfate-L-IdoA-2S	a [heparan-sulfate]-containing 2-O-sulfo-&alpha;-L-iduronate	Carbohydrates
Heparan-sulfate-L-iduronate	a [heparosan]-containing &alpha;-L-iduronate	Carbohydrates
Heparin-NAcGlc-3S	[heparin]-&alpha;-N-acetyl-D-glucosamine 3-O-sulfate	Carbohydrates
Heparin-NAcGlc-3S	[heparin]-&alpha;-N-acetyl-D-glucosamine 3-O-sulfate	Organo-Sulfates
Heparin-sulfo-NGlc	[heparin]-&alpha;-N-sulfo-D-glucosamine	Carbohydrates
Heparin-sulfo-NGlc	[heparin]-&alpha;-N-sulfo-D-glucosamine	Organo-Sulfates
Heparin-sulfo-NGlc-3S	[heparin]-&alpha;-N-sulfo-D-glucosamine 3-O-sulfate	Carbohydrates
Heparin-sulfo-NGlc-3S	[heparin]-&alpha;-N-sulfo-D-glucosamine 3-O-sulfate	Organo-Sulfates
Heparosan	heparosan	Carbohydrates
Heparosan-D-glucuronate	a [heparosan]-&beta;-D-glucuronate	Carbohydrates
Heptitols	a heptitol	Carbohydrates
Heptitols	a heptitol	Sugar-alcohols
Heptoses	a heptose	Carbohydrates
Herbicides	a herbicide	Toxins
Heteroglycans	heteroglycan	Carbohydrates
Hexadecenoates	a hexadecenoate	Organic-Acids
Hexahydroxyflavones	a hexahydroxyflavone	Organic-Heteropolycyclic-Compounds
Hexahydroxyflavones	a hexahydroxyflavone	Organic-aromatic-compounds
Hexaric-Acids	a hexaric acid	Organic-Acids
Hexasaccharides	an hexasaccharide	Carbohydrates
Hexitols	a hexitol	Carbohydrates
Hexitols	a hexitol	Sugar-alcohols
Hexonic-Acids	a hexonic acid	Organic-Acids
Hexosamines	a hexosamine	Carbohydrates
Hexosaminides	a hexosaminide	Carbohydrates
Hexose-1-Phosphate	a hexose 1-phosphate	Carbohydrates
Hexose-phosphates	a hexose phosphate	Carbohydrates
Hexoses	a hexose	Carbohydrates
Hexuronates	a hexuronate	Carbohydrates
Hexuronates	a hexuronate	Organic-Acids
High-Mannose-N-Glycans	a high-mannose N-linked glycoprotein	Carbohydrates
His-tRNA-2-O-MeAdenosine4	a 2'-O-methyladenosine4 in tRNAHis	Nucleosides
His-tRNA-2-O-MeAdenosines	a 2-O-methyladenosine in tRNAHis	Nucleosides
His-tRNA-Adenosine4	an adenosine4 in tRNAHis	Nucleosides
His-tRNA-Adenosines	tRNAHis containing adenosine	Nucleosides
Histidine-Derivatives	a histidine derivative	Organonitrogen-Heterocyclic-Compounds
Histidine-Derivatives	a histidine derivative	Organonitrogen-Compounds
Histidine-Derivatives	a histidine derivative	Organic-Acids
Histidine-Derivatives	a histidine derivative	Amino-Acids
Histone-Acetyl-Lysine	a [histone]-N6-acetyl-L-lysine	Protein-Amino-Acids
Histone-Dimethyl-Lysine	a [histone] N6,N6-dimethyl-L-lysine	Protein-Amino-Acids
Histone-H3-K27	a [histone H3]-L-lysine-27	Protein-Amino-Acids
Histone-H3-K27m1	a [histone H3] N6-methyl-L-lysine-27	Protein-Amino-Acids
Histone-H3-K27m2	a [histone H3] N6,N6-dimethyl-L-lysine-27	Protein-Amino-Acids
Histone-H3-K27m3	a [histone H3] N6,N6,N6-trimethyl-L-lysine-27	Protein-Amino-Acids
Histone-H3-K36	a [histone H3]-L-lysine-36	Protein-Amino-Acids
Histone-H3-K36m1	a [histone H3] N6-methyl-L-lysine-36	Protein-Amino-Acids
Histone-H3-K36m2	a [histone H3] N6,N6-dimethyl-L-lysine-36	Protein-Amino-Acids
Histone-H3-K36m3	a [histone H3] N6,N6,N6-trimethyl-L-lysine-36	Protein-Amino-Acids
Histone-H3-K4	a [histone H3]-L-lysine-4	Protein-Amino-Acids
Histone-H3-K4m1	a [histone H3]-N6-methyl-L-lysine-4	Protein-Amino-Acids
Histone-H3-K4m2	a [histone H3]-N6,N6-dimethyl-L-lysine-4	Protein-Amino-Acids
Histone-H3-K4m3	a [histone H3] N6,N6,N6-trimethyl-L-lysine-4	Protein-Amino-Acids
Histone-H3-K79	a [histone H3]-L-lysine-79	Protein-Amino-Acids
Histone-H3-K79m1	a [histone H3] N6-methyl-L-lysine-79	Protein-Amino-Acids
Histone-H3-K79m2	a [histone H3] N6,N6-dimethyl-L-lysine-79	Protein-Amino-Acids
Histone-H3-K79m3	a [histone H3] N6,N6,N6-trimethyl-L-lysine-79	Protein-Amino-Acids
Histone-H3-K9	a [histone H3]-L-lysine-9	Protein-Amino-Acids
Histone-H3-K9m1	a [histone H3] N6-methyl-L-lysine-9	Protein-Amino-Acids
Histone-H3-K9m2	a [histone H3] N6,N6-dimethyl-L-lysine-9	Protein-Amino-Acids
Histone-H3-K9m3	a [histone H3] N6,N6,N6-trimethyl-L-lysine-9	Protein-Amino-Acids
Histone-H4-K20	a [histone H4]-L-lysine-20	Protein-Amino-Acids
Histone-H4-K20m1	a [histone H4] N6-methyl-L-lysine-20	Protein-Amino-Acids
Histone-H4-K20m2	a [histone H4] N6,N6-dimethyl-L-lysine-20	Protein-Amino-Acids
Histone-H4-K20m3	a [histone H4] N6,N6,N6-trimethyl-L-lysine-20	Protein-Amino-Acids
Histone-L-arginines	[histone]-L-arginine	Protein-Amino-Acids
Histone-L-lysine	a [histone]-L-lysine	Protein-Amino-Acids
Histone-N-o-methyl-arginines	[histone]-N&omega;-methyl-arginine	Protein-Amino-Acids
Histone-Trimethyl-Lysine	a [histone] N6,N6,N6-trimethyl-L-lysine	Protein-Amino-Acids
Holo-Hydroxymethylbilane-Synthase	a holo-[hydroxymethylbilane synthase]	Protein-Amino-Acids
Holothins	a holothin	Dithiopyrrolones
Homoterpenoids	a homoterpenoid	Terpenoids
